,COUNTRY,BUSINESS_LINE,INDUSTRY_CLUSTER,SUPPLIER_NAME,COMPOSITIONS,APPLICATIONS,FUNCTIONS,PRODUCT_NAME,CAS_FROM_DOC,PHYSICAL_FORM,PRODUCT_DESCRIPTION,RECOMMENDED_DOSAGE,REGULATORY_REQUIREMENTS,CERTIFICATIONS,FILE_NAME,COMPANY_CD,CLAIMS,PDP_VDO,LIGHT_VERSION,RECOMMENDED_HEALTH_BENEFITS,SUSTAINABLE_DOC
26,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Hair Care', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Humectant', 'Rheology Modifier', 'Skin Sensory Additive', 'Stabilizer', 'Texturizer']",DemeCare Acacia senegal I,N/A,Powder,"DemeCare Acacia senegal I is a 100% natural, biodegradable vegetal gum derived from the exudation of the Acacia senegal tree, supplied by Alland & Robert. This natural gum is presented in a fluid texture with Newtonian behavior and is easily soluble in both hot and cold liquids, allowing solubilization up to 40% concentration. It is stable across a wide pH range (4 to 10) and resistant to temperature variations, making it highly versatile for cosmetic formulations. Certified COSMOS and rated at the maximum level according to ISO 16128 standards, DemeCare Acacia senegal I meets stringent organic and sustainable criteria. Functionally, it serves as a texturing agent, film-forming agent, emulsifier, adhesion and binding agent, emulsion stabilizer, and suspension agent, providing a silky effect, shine, moisturizing, and tightening benefits to skin. Its multifunctional properties enable it to replace several additives, simplifying formulations while enhancing product stability and sensory qualities. It is widely used in natural care products such as skincare creams, serums, lotions, cleansing gels, sun care products, and decorative cosmetics including mascaras, eyeliners, and lipsticks. The gum supports ethical and sustainable development by sustaining local African communities and contributing to environmental benefits like soil fertility and water cycle regulation. Packaged typically in 25 kg bags, DemeCare Acacia senegal I is a key ingredient for formulators seeking natural, organic, and plant-based solutions that align with consumer demand for clean, sustainable, and effective cosmetic ingredients.","In the example of application (exfoliating gel formula), DemeCare Acacia senegal I is used at 0.92% concentration in the formulation.",(MANUAL_INPUT),"['COSMOS Standard', 'Organic']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['COSMOS Standard', 'Film Forming', 'Moisturizing', 'Natural Cosmetic', 'Organic', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
27,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Humectant', 'Rheology Modifier', 'Skin Sensory Additive', 'Solubilizer', 'Stabilizer', 'Texturizer']",DemeCare Acacia senegal S,N/A,Powder,"DemeCare Acacia senegal S is a 100% natural, spray-dried Acacia senegal gum produced by Alland & Robert, designed specifically for use in natural and organic cosmetics. This vegetal gum is obtained from the exudate of the Acacia senegal tree, harvested sustainably to support local communities and environmental restoration. It is biodegradable, organic, and COSMOS-certified, ensuring environmentally respectful production without petrochemical ingredients or GMOs. The product exhibits multifunctional properties including texturing, tightening, adhesion, binding, emulsifying, film-forming, and suspensoid effects, making it highly versatile for cosmetic formulations. It dissolves easily in hot or cold liquids up to 40% concentration, displaying a fluid texture with Newtonian behavior and stability across a wide pH range (4 to 10) and temperature variations. DemeCare Acacia senegal S enhances the sensory profile of products by imparting a silky effect, shine, and moisturizing benefits, while also providing a tightening effect that is valuable in anti-aging skincare. Its emulsifying and stabilizing capabilities improve the consistency and longevity of creams, lotions, serums, mascaras, eyeliners, lipsticks, and shower gels. The gum supports clean label trends and is suitable for vegetarian and vegan consumers, aligning with the growing demand for ethical, sustainable, and transparent cosmetic ingredients. Packaged typically in 25 kg bags, with other packaging options available on request, DemeCare Acacia senegal S is a reliable, natural ingredient for formulators seeking to create high-performance, eco-friendly personal care products.",N/A,(MANUAL_INPUT),"['COSMOS Standard', 'Organic']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['Anti-Aging', 'Anti-Wrinkle', 'COSMOS Standard', 'Film Forming', 'Moisturizing', 'Natural Cosmetic', 'Organic', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
28,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Hair Care', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Humectant', 'Rheology Modifier', 'Skin Sensory Additive', 'Solubilizer', 'Stabilizer', 'Texturizer']",DemeCare Acacia senegal IO,N/A,Powder,"DemeCare Acacia senegal IO by Alland & Robert is a natural, vegetal gum derived from the exudate of the Acacia senegal tree. This ingredient is presented in a fluid, easily soluble form that dissolves in both hot and cold liquids, exhibiting Newtonian behavior and stability across a wide pH range (4 to 10) and temperature variations. It is 100% natural, biodegradable, organic, and sustainably sourced, with COSMOS certification ensuring compliance with organic and natural cosmetic standards. DemeCare Acacia senegal IO functions as a multifunctional agent in personal care formulations, serving as a texturing, adhesion, binding, suspension, film-forming, and emulsion stabilizing agent. It imparts a silky effect, shine, tightening, and moisturizing benefits, enhancing the sensory experience and performance of cosmetic products. Its versatility makes it suitable for a broad range of applications including skincare products like creams, lotions, serums, and moisturizing milks; decorative cosmetics such as mascaras, eyeliners, lipsticks, foundations, and face powders; as well as cleansing products like shower gels. The gum supports the formulation of natural, clean-label, and organic cosmetics by replacing petrochemical ingredients, contributing to product stability, texture, and consistency. Additionally, its sustainable harvesting supports local African communities and environmental conservation, aligning with the growing market demand for ethical and responsible cosmetic ingredients.",N/A,(MANUAL_INPUT),"['COSMOS Standard', 'Organic', 'Vegan']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['COSMOS Standard', 'Film Forming', 'Moisturizing', 'Natural Cosmetic', 'Organic', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
29,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Rheology Modifier', 'Stabilizer', 'Texturizer']",DemeCare Acacia senegal SO,9000-01-5,Powder,"DemeCare Acacia senegal SO by Alland & Robert is an organic, spray-dried natural gum derived from the exudate of the Acacia senegal tree. This 100% natural, biodegradable, and sustainable ingredient is presented in a fine powder form, making it easy to incorporate into cosmetic formulations. It serves multiple functions including emulsification, texturizing, film formation, and stabilization, which contribute to the improved texture, consistency, and sensory appeal of personal care products. DemeCare Acacia senegal SO is highly effective as a texturing agent, tightening agent, adhesion and binding agent, emulsion stabilizer, suspensoid, and film-forming agent, while also imparting shine and moisturizing effects. It is stable across a wide pH range (4 to 10) and resistant to temperature variations, ensuring product integrity. This gum is widely used in creams, lotions, serums, shower gels, mascaras, eyeliners, lipsticks, and powder foundations, enhancing product performance by providing smooth application, improved adhesion, and a protective film on the skin. Certified organic and COSMOS-approved, it supports environmentally respectful production and sustainable harvesting practices that benefit local African communities and ecosystems. DemeCare Acacia senegal SO meets the growing demand for clean-label, ethical, and multifunctional cosmetic ingredients suitable for sensitive skin and vegan formulations.",N/A,(MANUAL_INPUT),"['COSMOS Standard', 'Organic', 'Vegan']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['COSMOS Standard', 'Film Forming', 'Firming', 'Moisturizing', 'Natural Cosmetic', 'Organic', 'Smoothing', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
30,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Rheology Modifier', 'Stabilizer', 'Texturizer']",DemeCare Acacia seyal I,N/A,Powder,"DemeCare Acacia seyal I by Alland & Robert is a 100% natural, biodegradable, and sustainable vegetal gum derived from the dried exudation of the Acacia seyal tree's stems and branches. This high molecular polysaccharide gum is obtained through careful harvesting without chemical modification, ensuring its organic integrity and environmental responsibility. It features a fluid texture with Newtonian behavior, is easily soluble in both hot and cold liquids up to 40% concentration, and remains stable across a wide pH range of 4 to 10 as well as under temperature variations. Functionally, DemeCare Acacia seyal I serves as a versatile ingredient in cosmetic formulations, acting as an emulsifier, texturing agent, film-forming agent, thickener, stabilizer, adhesion and binding agent, and suspensoid agent. It enhances the texture, stability, and appearance of creams, lotions, serums, and other personal care products, contributing to a tightening effect, shine, and moisturising benefits. The product is COSMOS-certified and holds the maximum rating under ISO 16128 standards for natural and organic cosmetics, reflecting its compliance with stringent environmental and quality criteria. Packaged typically in 25 kg bags with other options available on request, DemeCare Acacia seyal I supports the growing consumer demand for clean-label, vegan, and ethically sourced ingredients. Its sustainable sourcing also benefits local communities and promotes ecological balance by aiding soil fertility and water cycle regulation. Overall, DemeCare Acacia seyal I is an ideal natural gum for formulators seeking to create effective, stable, and environmentally friendly cosmetic products with simplified ingredient lists.",N/A,(MANUAL_INPUT),"['COSMOS Standard', 'Organic', 'Vegan', 'REACH']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['COSMOS Standard', 'Film Forming', 'Moisturizing', 'Natural Cosmetic', 'Organic', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
31,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Rheology Modifier', 'Skin Sensory Additive', 'Solubilizer', 'Stabilizer', 'Texturizer']",DemeCare Acacia seyal S,N/A,Powder,"DemeCare Acacia seyal S by Alland & Robert is a natural, spray-dried gum composed entirely of Acacia seyal exudate, harvested sustainably from the Acacia seyal tree. This 100% plant-based, biodegradable, and organic ingredient is designed for use in natural and organic cosmetics, meeting stringent certifications such as COSMOS and ISO 16128. It functions as a versatile multifunctional agent, providing texturing, tightening, adhesion, binding, emulsification, suspension, film formation, shine, and moisturizing effects. Its fluid, Newtonian behavior allows easy solubilization in hot or cold liquids up to 40% concentration, with stability across a wide pH range (4 to 10) and resistance to temperature variations. DemeCare Acacia seyal S enhances the texture and consistency of creams, lotions, serums, and color cosmetics like mascaras, eyeliners, and lipsticks, contributing to smooth application, long-lasting wear, and improved skin feel. By simplifying formulations and replacing multiple additives, it supports cleaner, vegan, and sustainable cosmetic products aligned with consumer demand for natural ingredients. Packaged typically in 25kg bags, this gum also supports environmental sustainability and local communities through responsible sourcing.",N/A,(MANUAL_INPUT),"['COSMOS Standard', 'Organic', 'Vegan']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['COSMOS Standard', 'Film Forming', 'Moisturizing', 'Natural Cosmetic', 'Organic', 'Smoothing', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
32,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Hair Care', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Humectant', 'Rheology Modifier', 'Skin Sensory Additive', 'Solubilizer', 'Stabilizer', 'Texturizer']",DemeCare Acacia seyal IO,N/A,Powder,"DemeCare Acacia seyal IO is a premium, instant soluble, organic form of Acacia seyal gum produced by Alland & Robert. This natural gum is derived from the dried exudation of the Acacia seyal tree's stems and branches, making it 100% natural, vegetal, biodegradable, and sustainable. It is COSMOS-certified, ensuring compliance with organic and natural cosmetic standards, and supports ethical sourcing and environmental sustainability. The product exhibits multifunctional properties, serving as a texturing agent, emulsifier, film-forming agent, adhesion and binding agent, suspensoid, and tightening agent. It imparts a silky effect, shine, and moisturizing benefits to cosmetic formulations. DemeCare Acacia seyal IO is easily soluble in hot or cold liquids, stable across a wide pH range (4 to 10), and resistant to temperature variations, making it highly versatile and user-friendly in formulation processes. Its fluid, Newtonian texture allows for smooth incorporation into a variety of personal care products such as creams, lotions, serums, shower gels, and makeup items including mascaras, eyeliners, and lipsticks. By replacing synthetic polymers and xanthan gum, it aligns with clean label, vegan, and natural cosmetic trends, while also contributing positively to soil fertility, water cycles, and biodiversity through sustainable harvesting practices. Overall, DemeCare Acacia seyal IO is an excellent choice for formulators seeking a natural, effective, and eco-friendly ingredient to enhance the texture, stability, and sensory qualities of organic and natural cosmetic products.",N/A,(MANUAL_INPUT),"['COSMOS Standard', 'Organic', 'REACH']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['COSMOS Standard', 'Film Forming', 'Moisturizing', 'Natural Cosmetic', 'Organic', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
33,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Color Care', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Coating Agent', 'Emulsifier', 'Film Former', 'Humectant', 'Rheology Modifier', 'Skin Sensory Additive', 'Solubilizer', 'Stabilizer', 'Texturizer']",DemeCare Acacia seyal SO,N/A,Powder,"DemeCare Acacia seyal SO is a premium natural gum product manufactured by Alland & Robert, derived exclusively from the dried exudation of the Acacia seyal tree's stems and branches. This organic, spray-dried gum is 100% natural, vegetal, biodegradable, and sustainably sourced, aligning with COSMOS certification standards and the highest ISO 16128 ratings for natural and organic cosmetic ingredients. It exhibits excellent solubility in both hot and cold liquids, with the ability to dissolve up to 40% concentration, and maintains stability across a broad pH range of 4 to 10, as well as resistance to temperature variations. Functionally, DemeCare Acacia seyal SO serves as a versatile texturizing, film-forming, emulsifying, and stabilizing agent, providing a fluid texture with Newtonian behavior. Its benefits include enhancing product texture, imparting a tightening effect, improving adhesion and binding, stabilizing emulsions, and delivering a moisturizing and shiny finish. These properties make it highly suitable for diverse cosmetic applications such as creams, sun creams, serums, moisturizing milks, lotions, shower gels, face powders, foundations, mascaras, eyeliners, and water-based liquid lipsticks. The product supports clean label trends by simplifying formulations and replacing multiple additives, while also promoting ethical sourcing that benefits local African communities and contributes to environmental sustainability through land restoration and water cycle regulation. Packaged typically in 25kg bags, DemeCare Acacia seyal SO embodies the natural care ethos of the Demecare® range, combining efficacy with ecological responsibility for modern natural cosmetic formulations.",N/A,(MANUAL_INPUT),"['COSMOS Standard', 'Organic']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['COSMOS Standard', 'Film Forming', 'Moisturizing', 'Natural Cosmetic', 'Organic', 'Smoothing', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
34,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Color Care', 'Fragrance', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Rheology Modifier', 'Skin Sensory Additive', 'Stabilizer', 'Texturizer']",DemeCare Sterculia Gum,N/A,Powder,"DemeCare Sterculia Gum, manufactured by Alland & Robert, is a 100% natural, biodegradable, and sustainable vegetal gum obtained from the exudation of the Sterculia urens tree, primarily found in Africa and India. This amber-colored gum is harvested by cutting the trunk or branches of the tree, resulting in a natural exudate that is mechanically processed without chemical modification, ensuring its organic integrity. It functions as a versatile ingredient in personal care formulations, serving as a texturizing agent, emulsifier, film-forming agent, thickener, and suspending agent. DemeCare Sterculia Gum exhibits strong water absorption capacity, stability across a wide pH range (4 to 10), and resistance to temperature variations, making it suitable for diverse cosmetic applications such as creams, lotions, shower gels, and makeup products. Its multifunctional properties enhance product texture, adhesion, and stability while providing a smooth sensory experience. Certified COSMOS and rated at the maximum level according to ISO 16128 standards, this gum aligns with clean label trends and consumer demand for natural, eco-friendly, and ethically sourced ingredients. Packaged typically in 25 kg bags, DemeCare Sterculia Gum supports sustainable development and local communities, making it an ideal choice for formulators seeking high-performance, natural cosmetic ingredients.",N/A,(MANUAL_INPUT),"['COSMOS Standard', 'Organic', 'Vegan']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['COSMOS Standard', 'Film Forming', 'Natural Cosmetic', 'Organic', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
35,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Fragrance', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Fragrance', 'Rheology Modifier', 'Skin Sensory Additive', 'Stabilizer', 'Styling Polymer', 'Texturizer']",DemeCare Sterculia Gum O,N/A,Powder,"DemeCare Sterculia Gum O, manufactured by Alland & Robert, is an organic, natural gum derived from the exudate of the Sterculia urens tree, commonly known as gum karaya. This biodegradable and sustainable ingredient is composed primarily of polysaccharides such as D-galacturonic acid, D-galactose, and L-rhamnose. It is presented in a powder form and is available in 25 kg bags, with other packaging options upon request. DemeCare Sterculia Gum O serves multiple functional roles in personal care formulations, including acting as a texturing agent, emulsifier, film-forming agent, stabilizer, suspending agent, binding agent, adhesion agent, and sensory improver. It enhances product texture by providing a smooth, silky effect without shine or moisturizing properties. Its strong water absorption capacity and ability to form shear-thinning gels make it ideal for thickening and stabilizing emulsions across a wide pH range (4 to 10). The gum disperses easily in hot or cold conditions, especially in the presence of glycerine or ethanol, and exhibits good resistance to temperature variations. DemeCare Sterculia Gum O supports eco-friendly and ethical cosmetic formulations by replacing multiple additives, aligning with consumer demand for natural, plant-based, and sustainable ingredients. Additionally, its cultivation benefits local African communities and contributes to environmental restoration. This multifunctional organic gum is widely used in personal care products such as exfoliating gels, hair styling formulations, and other cosmetics requiring stable emulsions, improved texture, and film-forming properties.",N/A,(MANUAL_INPUT),['COSMOS Standard'],PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['COSMOS Standard', 'Film Forming', 'Natural Cosmetic', 'Organic', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
36,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Color Care', 'Fragrance', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Humectant', 'Rheology Modifier', 'Stabilizer', 'Texturizer']",Blend DemeCare Acacia senegal I / Sterculia Gum,N/A,Powder,"Blend DemeCare Acacia senegal I / Sterculia Gum by Alland & Robert is a natural gum blend composed of Acacia senegal gum and Sterculia urens gum, both harvested directly from trees without chemical modification. This blend is a versatile ingredient designed for use in personal care and cosmetic formulations, offering multiple functional benefits. It acts as a texturizing agent, emulsifier, film-forming agent, and binding agent, providing stable emulsions and enhancing product texture and sensory experience. The blend also delivers a tightening and moisturizing effect, improving skin appearance and hydration by forming a continuous protective film. Its strong adhesion and suspension properties ensure uniform distribution of ingredients in formulations such as creams, lotions, serums, shower gels, foundations, mascaras, eyeliners, and water-based liquid lipsticks. Both components are biodegradable, sustainable, and COSMOS certified, supporting environmentally responsible and organic cosmetic production. The blend is stable across a wide pH range and temperature variations, making it suitable for diverse cosmetic applications. Packaged typically in 25 kg bags, Blend DemeCare Acacia senegal I / Sterculia Gum simplifies formulations by replacing multiple additives with one multifunctional natural ingredient, aligning with consumer demand for clean, vegan, and eco-friendly products while supporting ethical sourcing and local communities in Africa.",N/A,(MANUAL_INPUT),"['COSMOS Standard', 'Organic']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['Anti-Aging', 'Anti-Wrinkle', 'Conditioning', 'COSMOS Standard', 'Film Forming', 'Moisturizing', 'Natural Cosmetic', 'Organic', 'Smoothing', 'Soothing', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
37,Afghanistan,PCI,Cosmetics & Toiletries,Alland & Robert,"['Derived Natural', 'Vegetal']","['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Emulsifier', 'Film Former', 'Humectant', 'Rheology Modifier', 'Skin Sensory Additive', 'Stabilizer', 'Texturizer']",Blend DemeCare Acacia senegal IO / Sterculia Gum O,N/A,Powder,"Blend DemeCare Acacia senegal IO / Sterculia Gum O is a natural gum blend developed by Alland & Robert as part of their Demecare® range, combining Acacia senegal gum (instant soluble) and organic Sterculia gum. This blend is presented in a powder form that dissolves easily in hot or cold liquids, offering a fluid, Newtonian texture with stability across a wide pH range (4 to 10) and resistance to temperature variations. The Acacia senegal IO component is instant soluble, allowing solubilisation up to 40% concentration, while Sterculia Gum O is organic with strong water absorption and shear-thinning gel properties. The blend delivers multifunctional benefits including texturing, tightening, adhesion, binding, emulsion stabilization, suspensoid action, film formation, a silky effect, shine, and moisturization. It is COSMOS certified and rated highly under ISO 16128 standards, ensuring natural and organic quality. The product supports sustainable sourcing from the Sahel region of Africa, benefiting local communities and the environment. Its versatility makes it ideal for use in a wide range of cosmetic formulations such as creams, lotions, serums, exfoliating gels, makeup, and hair care products, where it replaces synthetic polymers and simplifies formulations while meeting consumer demand for clean, ethical, and environmentally responsible ingredients.","In an exfoliating gel formula example, DemeCare Sterculia gum is used at 2.08% and DemeCare Acacia senegal I at 0.92%. No specific dosage frequency or administration route is provided.",(MANUAL_INPUT),"['COSMOS Standard', 'Organic']",PIM000075380-DKSH -MAIN BROCHURE Natural Cosmetics 090322BD.pdf,AAAA,"['COSMOS Standard', 'Film Forming', 'Moisturizing', 'Natural Cosmetic', 'Organic', 'Smoothing', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
38,Afghanistan,PCI,Cosmetics & Toiletries,"Sanming AF Silicon Materials Co., Ltd.",['Mineral'],['Oral Care'],"['Others', 'Rheology Modifier', 'Texturizer']",AFSIL® DT 220,7631-86-9,Powder,"AFSIL® DT 220, produced by Sanming AF Silicon Materials Co., Ltd., is a high-purity precipitated silicon dioxide specifically engineered for oral care applications, particularly toothpaste formulations. This free-flowing white powder boasts excellent whiteness (≥96%) and an evenly distributed particle size, ensuring superior compatibility with active ingredients such as sodium fluoride. With a silicon dioxide content of at least 96%, it features high water absorption (43-58 ml/20g) and oil absorption (≥220 ml/100g), combined with low abrasion power and low cleaning power, making it gentle on tooth enamel while providing excellent thickening properties. These characteristics enhance the formability and texture of transparent, translucent, and opaque toothpaste products. AFSIL® DT 220 is also notable for its low heavy metal content, negative sulfide presence, and compliance with stringent microbiological standards, ensuring safety and quality. Certified under ISO 9001, ISO 22000, GMP, HALAL, and KOSHER, and conforming to USP-NF and EP monographs, this product is a reliable and effective ingredient for oral care formulations. Packaged in 10 kg bags or supersacks, it should be stored in a cool, ventilated place away from moisture and direct sunlight, with a shelf life of 24 months.",N/A,(MANUAL_INPUT),"['COSMOS Standard', 'HALAL', 'Kosher', 'USP']",PIM000076387-TDS - AFSIL DT220.pdf,AAAA,['COSMOS Standard'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
39,Afghanistan,PCI,Cosmetics & Toiletries,Alzo International Inc,"['Mineral', 'Synthetic']","['Color Care', 'Fragrance', 'Skin Care', 'Soap & Bath', 'Sun Care']","['Emollient', 'Visual Carrier']",DERMOL DIA,6938-94-9,Liquid,"DERMOL DIA, manufactured by Alzo International Inc., is a clear, colorless liquid composed primarily of Diisopropyl Adipate (Bis(1-Methylethyl) Hexanedioate). It features a faint characteristic odor, a specific gravity of 0.96 at 25°C, and a molecular weight of 230. This versatile ingredient is highly valued in the personal care industry for its excellent emollient properties, providing a non-oily, lubricious feel with mild dry effects. DERMOL DIA is especially compatible with hydro-alcoholic cosmetic formulations, making it ideal for use in pre-electric and after-shave lotions. Its applications extend to bath oils, lipsticks, men's grooming aids, creams, hand lotions, suntan gels, colognes, toilet waters, and skin fresheners. The product boasts a high flash point over 170°C and a freeze point below -2.0°C, ensuring stability in various formulations. Additionally, DERMOL DIA is soluble in alcohols, glycols, ketones, esters, silicones, and a range of hydrocarbons, but insoluble in water, ethylene glycol, and glycerol. It meets Clean at Sephora, Credo Clean Standard, and Ulta Beauty's Conscious Beauty labeling standards, highlighting its suitability for clean and sensitive skin formulations. Overall, DERMOL DIA is a reliable, multifunctional emollient that enhances skin feel, improves product texture, and supports a wide array of cosmetic and personal care applications.",N/A,(MANUAL_INPUT),['FDA'],PIM000076823-Dermol DIA - TDS.pdf,AAAA,"['Moisturizing', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
40,Afghanistan,PCI,"Cosmetics & Toiletries, Homecare & Institutional Cleaning",Honeywell International Inc.,['Synthetic'],"['Color Care', 'Fabric care', 'Others']","['Dispersing Agent', 'Film Former', 'Rheology Modifier']",A-C® 629 Oxidized PE Homopolymer,N/A,Bead,"A-C® 629 Oxidized PE Homopolymer, manufactured by Honeywell International Inc., is a low-density oxidized polyethylene (LDOxPE) homopolymer presented in prill form. This versatile additive is primarily used as a rheological aid in solvent-borne coatings, enhancing flow and application properties. It also serves as an effective metal release agent in PVC processing, facilitating easier demolding and improved surface finish. Additionally, A-C® 629 can be atmospherically emulsified for aqueous applications, making it suitable for use in textiles, lubricants, coatings, and inks. The product imparts beneficial surface characteristics such as a lower coefficient of friction, increased slip, and enhanced mar and abrasion resistance, which contribute to improved durability and performance of finished products. Its physical properties include a hardness of 5.5 dmm, viscosity of 200 at 140°C, a drop point of 101°C, density of 0.93, and an acid number of 15. The prill form facilitates easy handling and incorporation into formulations. A-C® 629 is supported by regulatory approvals including FDA indirect and direct food additive approvals, making it suitable for various industrial applications. Its strengths lie in improving processing efficiency and end-product quality across multiple sectors, particularly in coatings and plastics.",N/A,(MANUAL_INPUT),['FDA'],PIM000104596-pmt-am-a-c-629-a4-2-2024.pdf,AAAA,"['Film Forming', 'Texturizer']",(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
